Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
Starterpool USD,SPOL-USD,2023-09-25,0.0369737520813941,0.0371874384582042,0.0332389697432518,0.0332670286297798,0.0332670286297798,728
Starterpool USD,SPOL-USD,2023-10-01,0.03810107707977295,0.03838704898953438,0.036863066256046295,0.03765110671520233,0.03765110671520233,102
