Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
Mixaverse USD,MIXCOIN-USD,2023-09-22,0.0002601576852612,0.0002910096372943,0.0002601576852612,0.0002909851609729,0.0002909851609729,32
Mixaverse USD,MIXCOIN-USD,2023-09-25,0.0002518839901313,0.0002518839901313,0.0002513994695618,0.0002513994695618,0.0002513994695618,36
Mixaverse USD,MIXCOIN-USD,2023-10-01,0.00017221193411387503,0.0008622250170446932,0.0001580220996402204,0.00016376336861867458,0.00016376336861867458,380
