Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
Pepe Original Version USD,POV-USD,2023-06-15,0.0,0.0,0.0,0.0,0.0,24246
Pepe Original Version USD,POV-USD,2023-06-16,0.0,0.0,0.0,0.0,0.0,38077
Pepe Original Version USD,POV-USD,2023-06-17,0.0,0.0,0.0,0.0,0.0,10788
Pepe Original Version USD,POV-USD,2023-06-18,0.0,0.0,0.0,0.0,0.0,34746
Pepe Original Version USD,POV-USD,2023-06-19,0.0,0.0,0.0,0.0,0.0,17165
Pepe Original Version USD,POV-USD,2023-06-20,0.0,0.0,0.0,0.0,0.0,49679
Pepe Original Version USD,POV-USD,2023-06-21,0.0,0.0,0.0,0.0,0.0,22251
Pepe Original Version USD,POV-USD,2023-06-22,0.0,0.0,0.0,0.0,0.0,27048
Pepe Original Version USD,POV-USD,2023-06-23,0.0,0.0,0.0,0.0,0.0,288075
Pepe Original Version USD,POV-USD,2023-06-24,0.0,0.0,0.0,0.0,0.0,978992
Pepe Original Version USD,POV-USD,2023-06-25,0.0,0.0,0.0,0.0,0.0,454188
Pepe Original Version USD,POV-USD,2023-06-26,0.0,0.0,0.0,0.0,0.0,40239
Pepe Original Version USD,POV-USD,2023-06-27,0.0,0.0,0.0,0.0,0.0,17775
Pepe Original Version USD,POV-USD,2023-06-28,0.0,0.0,0.0,0.0,0.0,31799
Pepe Original Version USD,POV-USD,2023-06-29,0.0,0.0,0.0,0.0,0.0,60766
Pepe Original Version USD,POV-USD,2023-06-30,0.0,0.0,0.0,0.0,0.0,7734
Pepe Original Version USD,POV-USD,2023-07-01,0.0,0.0,0.0,0.0,0.0,4068
Pepe Original Version USD,POV-USD,2023-07-02,0.0,0.0,0.0,0.0,0.0,193867
Pepe Original Version USD,POV-USD,2023-07-03,0.0,0.0,0.0,0.0,0.0,584516
Pepe Original Version USD,POV-USD,2023-07-04,0.0,0.0,0.0,0.0,0.0,25139
Pepe Original Version USD,POV-USD,2023-07-05,0.0,0.0,0.0,0.0,0.0,15056
Pepe Original Version USD,POV-USD,2023-07-06,0.0,0.0,0.0,0.0,0.0,21516
Pepe Original Version USD,POV-USD,2023-07-07,0.0,0.0,0.0,0.0,0.0,87734
Pepe Original Version USD,POV-USD,2023-07-08,0.0,0.0,0.0,0.0,0.0,27596
Pepe Original Version USD,POV-USD,2023-07-09,0.0,0.0,0.0,0.0,0.0,7493
Pepe Original Version USD,POV-USD,2023-07-10,0.0,0.0,0.0,0.0,0.0,8122
Pepe Original Version USD,POV-USD,2023-07-11,0.0,0.0,0.0,0.0,0.0,8916
Pepe Original Version USD,POV-USD,2023-07-12,0.0,0.0,0.0,0.0,0.0,2129
Pepe Original Version USD,POV-USD,2023-07-13,0.0,0.0,0.0,0.0,0.0,2674
Pepe Original Version USD,POV-USD,2023-07-14,0.0,0.0,0.0,0.0,0.0,35657
Pepe Original Version USD,POV-USD,2023-07-15,0.0,0.0,0.0,0.0,0.0,23504
Pepe Original Version USD,POV-USD,2023-07-16,0.0,0.0,0.0,0.0,0.0,11317
Pepe Original Version USD,POV-USD,2023-07-17,0.0,0.0,0.0,0.0,0.0,3986
Pepe Original Version USD,POV-USD,2023-07-18,0.0,0.0,0.0,0.0,0.0,37189
Pepe Original Version USD,POV-USD,2023-07-19,0.0,0.0,0.0,0.0,0.0,6467
Pepe Original Version USD,POV-USD,2023-07-20,0.0,0.0,0.0,0.0,0.0,1677
Pepe Original Version USD,POV-USD,2023-07-21,0.0,0.0,0.0,0.0,0.0,14092
Pepe Original Version USD,POV-USD,2023-07-22,0.0,0.0,0.0,0.0,0.0,1842
Pepe Original Version USD,POV-USD,2023-07-23,0.0,0.0,0.0,0.0,0.0,957
Pepe Original Version USD,POV-USD,2023-07-24,0.0,0.0,0.0,0.0,0.0,48408
Pepe Original Version USD,POV-USD,2023-07-25,0.0,0.0,0.0,0.0,0.0,1063
Pepe Original Version USD,POV-USD,2023-07-26,0.0,0.0,0.0,0.0,0.0,1169
Pepe Original Version USD,POV-USD,2023-07-27,0.0,0.0,0.0,0.0,0.0,1311
Pepe Original Version USD,POV-USD,2023-07-28,0.0,0.0,0.0,0.0,0.0,2260
Pepe Original Version USD,POV-USD,2023-07-29,0.0,0.0,0.0,0.0,0.0,1531
Pepe Original Version USD,POV-USD,2023-07-30,0.0,0.0,0.0,0.0,0.0,1804
Pepe Original Version USD,POV-USD,2023-07-31,0.0,0.0,0.0,0.0,0.0,1880
Pepe Original Version USD,POV-USD,2023-08-01,0.0,0.0,0.0,0.0,0.0,4515
Pepe Original Version USD,POV-USD,2023-08-02,0.0,0.0,0.0,0.0,0.0,3542
Pepe Original Version USD,POV-USD,2023-08-03,0.0,0.0,0.0,0.0,0.0,958
Pepe Original Version USD,POV-USD,2023-08-04,0.0,0.0,0.0,0.0,0.0,546
Pepe Original Version USD,POV-USD,2023-08-05,0.0,0.0,0.0,0.0,0.0,961
Pepe Original Version USD,POV-USD,2023-08-06,0.0,0.0,0.0,0.0,0.0,684
Pepe Original Version USD,POV-USD,2023-08-07,0.0,0.0,0.0,0.0,0.0,2128
Pepe Original Version USD,POV-USD,2023-08-08,0.0,0.0,0.0,0.0,0.0,1885
Pepe Original Version USD,POV-USD,2023-08-09,0.0,0.0,0.0,0.0,0.0,974
Pepe Original Version USD,POV-USD,2023-08-10,0.0,0.0,0.0,0.0,0.0,215730
Pepe Original Version USD,POV-USD,2023-08-11,0.0,0.0,0.0,0.0,0.0,2149
Pepe Original Version USD,POV-USD,2023-08-12,0.0,0.0,0.0,0.0,0.0,2602
Pepe Original Version USD,POV-USD,2023-08-13,0.0,0.0,0.0,0.0,0.0,3722
Pepe Original Version USD,POV-USD,2023-08-14,0.0,0.0,0.0,0.0,0.0,1301
Pepe Original Version USD,POV-USD,2023-08-15,0.0,0.0,0.0,0.0,0.0,763
Pepe Original Version USD,POV-USD,2023-08-16,0.0,0.0,0.0,0.0,0.0,906
Pepe Original Version USD,POV-USD,2023-08-17,0.0,0.0,0.0,0.0,0.0,1402
Pepe Original Version USD,POV-USD,2023-08-18,0.0,0.0,0.0,0.0,0.0,915
Pepe Original Version USD,POV-USD,2023-08-19,0.0,0.0,0.0,0.0,0.0,2253
Pepe Original Version USD,POV-USD,2023-08-20,0.0,0.0,0.0,0.0,0.0,2173
Pepe Original Version USD,POV-USD,2023-08-21,0.0,0.0,0.0,0.0,0.0,392
Pepe Original Version USD,POV-USD,2023-08-22,0.0,0.0,0.0,0.0,0.0,2869
Pepe Original Version USD,POV-USD,2023-08-23,0.0,0.0,0.0,0.0,0.0,462
Pepe Original Version USD,POV-USD,2023-08-24,0.0,0.0,0.0,0.0,0.0,1912
Pepe Original Version USD,POV-USD,2023-08-25,0.0,0.0,0.0,0.0,0.0,624
Pepe Original Version USD,POV-USD,2023-08-26,0.0,0.0,0.0,0.0,0.0,203
Pepe Original Version USD,POV-USD,2023-08-27,0.0,0.0,0.0,0.0,0.0,2130
Pepe Original Version USD,POV-USD,2023-08-28,0.0,0.0,0.0,0.0,0.0,1184
Pepe Original Version USD,POV-USD,2023-08-29,0.0,0.0,0.0,0.0,0.0,1255
Pepe Original Version USD,POV-USD,2023-08-30,0.0,0.0,0.0,0.0,0.0,205
Pepe Original Version USD,POV-USD,2023-08-31,0.0,0.0,0.0,0.0,0.0,447
Pepe Original Version USD,POV-USD,2023-09-01,0.0,0.0,0.0,0.0,0.0,1883
Pepe Original Version USD,POV-USD,2023-09-02,0.0,0.0,0.0,0.0,0.0,129338
Pepe Original Version USD,POV-USD,2023-09-03,0.0,0.0,0.0,0.0,0.0,429194
Pepe Original Version USD,POV-USD,2023-09-04,0.0,0.0,0.0,0.0,0.0,7017
Pepe Original Version USD,POV-USD,2023-09-05,0.0,0.0,0.0,0.0,0.0,2198
Pepe Original Version USD,POV-USD,2023-09-06,0.0,0.0,0.0,0.0,0.0,1922
Pepe Original Version USD,POV-USD,2023-09-07,0.0,0.0,0.0,0.0,0.0,1308
Pepe Original Version USD,POV-USD,2023-09-08,0.0,0.0,0.0,0.0,0.0,4637
Pepe Original Version USD,POV-USD,2023-09-09,0.0,0.0,0.0,0.0,0.0,304
Pepe Original Version USD,POV-USD,2023-09-10,0.0,0.0,0.0,0.0,0.0,633
Pepe Original Version USD,POV-USD,2023-09-11,0.0,0.0,0.0,0.0,0.0,488
Pepe Original Version USD,POV-USD,2023-09-12,0.0,0.0,0.0,0.0,0.0,584
Pepe Original Version USD,POV-USD,2023-09-13,0.0,0.0,0.0,0.0,0.0,2228
Pepe Original Version USD,POV-USD,2023-09-14,4.32837210517789e-10,4.3697881424442637e-10,4.3013786976686654e-10,4.3253742254556466e-10,4.3253742254556466e-10,519
Pepe Original Version USD,POV-USD,2023-09-15,4.2979111936070064e-10,4.3091449852816766e-10,4.28856838929903e-10,4.2909198416651856e-10,4.2909198416651856e-10,229
Pepe Original Version USD,POV-USD,2023-09-16,4.344228587971344e-10,4.3473766253576684e-10,4.344228587971344e-10,4.3473766253576684e-10,4.3473766253576684e-10,81
Pepe Original Version USD,POV-USD,2023-09-17,4.344228587971344e-10,4.3746173350456254e-10,4.2837486335933756e-10,4.308993717394571e-10,4.308993717394571e-10,287
Pepe Original Version USD,POV-USD,2023-09-18,4.308993717394571e-10,4.375581841298271e-10,4.308993717394571e-10,4.3436446106603905e-10,4.3436446106603905e-10,733
Pepe Original Version USD,POV-USD,2023-09-19,4.343644610660391e-10,4.4366743612300736e-10,4.3165496177444135e-10,4.3279027583942304e-10,4.3279027583942304e-10,565
Pepe Original Version USD,POV-USD,2023-09-21,4.2040476655458287e-10,4.3032197249992516e-10,4.2040476655458287e-10,4.3032197249992516e-10,4.3032197249992516e-10,146
Pepe Original Version USD,POV-USD,2023-09-22,4.1958581054046807e-10,4.212433735162335e-10,4.1958581054046807e-10,4.212433735162335e-10,4.212433735162335e-10,431
Pepe Original Version USD,POV-USD,2023-09-24,4.1890113600118174e-10,4.189986135827439e-10,4.167932943222041e-10,4.1796643923674977e-10,4.1796643923674977e-10,369
Pepe Original Version USD,POV-USD,2023-09-20,0.0,0.0,0.0,0.0,0.0,147
Pepe Original Version USD,POV-USD,2023-09-23,0.0,0.0,0.0,0.0,0.0,239
Pepe Original Version USD,POV-USD,2023-09-25,4.132368058851199e-10,4.1722397758903185e-10,4.120918606353996e-10,4.123789920651433e-10,4.123789920651433e-10,163
Pepe Original Version USD,POV-USD,2023-09-26,4.12662654047935e-10,4.1957040619600145e-10,4.1243100601384686e-10,4.1729159017123136e-10,4.1729159017123136e-10,561
Pepe Original Version USD,POV-USD,2023-09-27,4.181267276859302e-10,4.2412232059696464e-10,4.0260689226911934e-10,4.038584466847793e-10,4.038584466847793e-10,2496
Pepe Original Version USD,POV-USD,2023-09-28,4.049646451509403e-10,4.1412634432802515e-10,4.0478548291034144e-10,4.075046411422534e-10,4.075046411422534e-10,679
Pepe Original Version USD,POV-USD,2023-09-29,4.071842862884978e-10,4.140252585216331e-10,3.8901373788924326e-10,3.9101116788842205e-10,3.9101116788842205e-10,62
Pepe Original Version USD,POV-USD,2023-09-30,3.9123121409190276e-10,4.0753433960816205e-10,3.8937764124113983e-10,4.0526709765842384e-10,4.0526709765842384e-10,1020
Pepe Original Version USD,POV-USD,2023-10-01,4.047374380089508e-10,4.107137963060836e-10,4.002579101491932e-10,4.097224504118202e-10,4.097224504118202e-10,509
