Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
Jesus Coin (BSC) USD,JESUS26367-USD,2023-09-21,4.0675196544270875e-10,4.06815275910688e-10,4.0675196544270875e-10,4.06815275910688e-10,4.06815275910688e-10,279
