Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
BaseTools USD,BASE27721-USD,2023-09-21,0.000196823340957,0.000196823340957,0.0001823639031499,0.0001829397078836,0.0001829397078836,1
BaseTools USD,BASE27721-USD,2023-09-24,0.0001875692832982,0.0001877065515145,0.0001875239831861,0.0001877065515145,0.0001877065515145,0
BaseTools USD,BASE27721-USD,2023-10-01,0.0001961885573109612,0.0001977761130547151,0.00018627260578796268,0.00018878892296925187,0.00018878892296925187,19
