Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
Archean USD,ARCH26197-USD,2023-09-25,0.0004358491278253,0.000600156490691,0.0004343844193499,0.0005998719716444,0.0005998719716444,16
Archean USD,ARCH26197-USD,2023-10-01,0.0004476138565223664,0.0006012628437019885,0.00044746248750016093,0.000599798746407032,0.000599798746407032,8
