Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
This is Fine USD,FINE26545-USD,2023-09-25,8.490882805745059e-07,8.679173788550543e-07,8.095980774669442e-07,8.575531182941631e-07,8.575531182941631e-07,917
This is Fine USD,FINE26545-USD,2023-10-01,4.7601983510503487e-07,4.7601983510503487e-07,3.1753282314639364e-07,3.4033851648018754e-07,3.4033851648018754e-07,4235
