Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
CyberConnect USD,CYBER24781-USD,2023-09-14,4.941785335540772,5.266345977783203,4.83516263961792,5.044268608093262,5.044268608093262,71292680
CyberConnect USD,CYBER24781-USD,2023-09-15,5.067101955413818,5.067101955413818,4.923460960388184,4.9869537353515625,4.9869537353515625,80308992
CyberConnect USD,CYBER24781-USD,2023-09-16,5.48350715637207,5.5797271728515625,5.218343257904053,5.284229755401611,5.284229755401611,68521808
CyberConnect USD,CYBER24781-USD,2023-09-17,5.304839611053467,5.304839611053467,4.869885444641113,4.9012556076049805,4.9012556076049805,39358632
CyberConnect USD,CYBER24781-USD,2023-09-18,4.920161247253418,5.122483730316162,4.805885314941406,4.94389009475708,4.94389009475708,43735600
CyberConnect USD,CYBER24781-USD,2023-09-19,4.937233924865723,5.19191312789917,4.907148838043213,5.143377304077148,5.143377304077148,35540936
CyberConnect USD,CYBER24781-USD,2023-09-20,5.1372246742248535,5.9861159324646,5.117003440856934,5.857730865478516,5.857730865478516,155936032
CyberConnect USD,CYBER24781-USD,2023-09-21,5.817651271820068,5.849114418029785,5.080850601196289,5.153508186340332,5.153508186340332,58448292
CyberConnect USD,CYBER24781-USD,2023-09-24,5.056561470031738,5.083816051483154,5.0339674949646,5.058308124542236,5.058308124542236,22571346
CyberConnect USD,CYBER24781-USD,2023-09-25,5.011662006378174,5.091705799102783,4.940526008605957,5.043124198913574,5.043124198913574,26983722
CyberConnect USD,CYBER24781-USD,2023-09-26,5.041984558105469,5.271008491516113,5.012055397033691,5.184802532196045,5.184802532196045,44392236
CyberConnect USD,CYBER24781-USD,2023-09-27,5.225953578948975,5.274231433868408,5.020025253295898,5.081154823303223,5.081154823303223,33822232
CyberConnect USD,CYBER24781-USD,2023-09-28,5.08441162109375,5.228638648986816,5.045137882232666,5.195019721984863,5.195019721984863,28178974
CyberConnect USD,CYBER24781-USD,2023-09-29,5.179655075073242,5.211797714233398,5.082569599151611,5.109518051147461,5.109518051147461,22178100
CyberConnect USD,CYBER24781-USD,2023-09-30,5.124253749847412,5.406876087188721,5.11757755279541,5.203424453735352,5.203424453735352,42225236
CyberConnect USD,CYBER24781-USD,2023-10-01,5.1992387771606445,5.435276985168457,5.185277462005615,5.425369739532471,5.425369739532471,33673996
