Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
Metagamble USD,GAMBL-USD,2022-06-22,0.0,0.0,0.0,0.0,0.0,39703
Metagamble USD,GAMBL-USD,2022-06-23,0.0,0.0,0.0,0.0,0.0,20794
Metagamble USD,GAMBL-USD,2022-06-24,0.0,0.0,0.0,0.0,0.0,3342
Metagamble USD,GAMBL-USD,2022-06-25,0.0,0.0,0.0,0.0,0.0,4309
Metagamble USD,GAMBL-USD,2022-06-26,0.0,0.0,0.0,0.0,0.0,4351
Metagamble USD,GAMBL-USD,2022-06-27,0.0,0.0,0.0,0.0,0.0,4534
Metagamble USD,GAMBL-USD,2022-06-28,0.0,0.0,0.0,0.0,0.0,2488
Metagamble USD,GAMBL-USD,2022-06-29,0.0,0.0,0.0,0.0,0.0,423
Metagamble USD,GAMBL-USD,2022-06-30,0.0,0.0,0.0,0.0,0.0,637
Metagamble USD,GAMBL-USD,2022-07-01,0.0,0.0,0.0,0.0,0.0,690
Metagamble USD,GAMBL-USD,2022-07-02,0.0,0.0,0.0,0.0,0.0,49
Metagamble USD,GAMBL-USD,2022-07-03,0.0,0.0,0.0,0.0,0.0,27
Metagamble USD,GAMBL-USD,2022-07-04,0.0,0.0,0.0,0.0,0.0,105
Metagamble USD,GAMBL-USD,2022-07-05,0.0,0.0,0.0,0.0,0.0,1
Metagamble USD,GAMBL-USD,2022-07-07,0.0,0.0,0.0,0.0,0.0,52
Metagamble USD,GAMBL-USD,2022-07-08,0.0,0.0,0.0,0.0,0.0,56
Metagamble USD,GAMBL-USD,2022-07-10,0.0,0.0,0.0,0.0,0.0,333
Metagamble USD,GAMBL-USD,2022-07-11,0.0,0.0,0.0,0.0,0.0,427
Metagamble USD,GAMBL-USD,2022-07-12,0.0,0.0,0.0,0.0,0.0,115
Metagamble USD,GAMBL-USD,2022-07-13,0.0,0.0,0.0,0.0,0.0,31
Metagamble USD,GAMBL-USD,2022-07-14,0.0,0.0,0.0,0.0,0.0,32
Metagamble USD,GAMBL-USD,2022-07-16,0.0,0.0,0.0,0.0,0.0,21
Metagamble USD,GAMBL-USD,2022-07-21,0.0,0.0,0.0,0.0,0.0,1
Metagamble USD,GAMBL-USD,2022-07-22,0.0,0.0,0.0,0.0,0.0,257
Metagamble USD,GAMBL-USD,2022-08-05,0.0,0.0,0.0,0.0,0.0,1
Metagamble USD,GAMBL-USD,2022-08-06,0.0,0.0,0.0,0.0,0.0,9
Metagamble USD,GAMBL-USD,2022-08-07,0.0,0.0,0.0,0.0,0.0,10
Metagamble USD,GAMBL-USD,2022-08-09,0.0,0.0,0.0,0.0,0.0,10
Metagamble USD,GAMBL-USD,2022-08-11,0.0,0.0,0.0,0.0,0.0,7
Metagamble USD,GAMBL-USD,2022-08-15,0.0,0.0,0.0,0.0,0.0,1
Metagamble USD,GAMBL-USD,2022-08-18,0.0,0.0,0.0,0.0,0.0,5
Metagamble USD,GAMBL-USD,2022-08-21,0.0,0.0,0.0,0.0,0.0,10
Metagamble USD,GAMBL-USD,2022-08-23,0.0,0.0,0.0,0.0,0.0,19
Metagamble USD,GAMBL-USD,2022-08-24,0.0,0.0,0.0,0.0,0.0,30
Metagamble USD,GAMBL-USD,2022-08-27,0.0,0.0,0.0,0.0,0.0,13
Metagamble USD,GAMBL-USD,2022-09-03,0.0,0.0,0.0,0.0,0.0,2
Metagamble USD,GAMBL-USD,2022-09-04,0.0,0.0,0.0,0.0,0.0,11
Metagamble USD,GAMBL-USD,2022-09-05,0.0,0.0,0.0,0.0,0.0,2
Metagamble USD,GAMBL-USD,2022-09-06,0.0,0.0,0.0,0.0,0.0,5
