Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
Insurabler USD,INSR-USD,2023-09-22,0.1120342314243316,0.1123656779527664,0.1090743467211723,0.1100150719285011,0.1100150719285011,5673
Insurabler USD,INSR-USD,2023-09-25,0.0780924558639526,0.0780924558639526,0.0497884415090084,0.0539389252662658,0.0539389252662658,81376
Insurabler USD,INSR-USD,2023-10-01,0.03238449618220329,0.032693710178136826,0.031801071017980576,0.032615821808576584,0.032615821808576584,2013
